0, 0
0, 0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
267.0404052734375, 0.0
261.1394348144531, 0.0
156.5487060546875, 0.0
283.6343688964844, 0.0
214.1749725341797, 0.0
230.92135620117188, 0.0
226.75059509277344, 0.0
210.8877410888672, 0.0
202.8759765625, 0.0
188.32814025878906, 0.0
185.0954132080078, 0.0
172.74237060546875, 0.0
167.27818298339844, 0.0
159.78688049316406, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
153.47882080078125, 0.0
